AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;EE_GRATUITO;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN
2022;253;4;COLEGIO ADVENTISTA DE CALAMA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2021;AUTONOMO;0;388;388;285;0;388
2022;254;2;FUNDACION EDUCACIONAL COLEGIO NUESTRA SEÑORA DE AYQUINA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2019;EMERGENTE;1;317;317;267;267;584
2022;255;0;COLEGIO EJERCITO DE SALVACION;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2021;EMERGENTE;1;553;553;313;313;866
2022;256;9;INSTITUTO OBISPO SILVA LEZAETA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2021;EMERGENTE;0;346;346;423;0;346
2022;257;7;COLEGIO CHUQUICAMATA;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;36;0;55;0;0
2022;259;3;ESC. PARV. JESUS DE NAZARETH;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;8;0;12;0;0
2022;262;3;ESCUELA DE PARVULOS MICKEY MOUSE;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2021;EMERGENTE;1;79;79;55;55;134
2022;265;8;ESCUELA DE PARVULOS LOS CONEJITOS;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;1;2021;EMERGENTE;1;67;67;31;31;98
2022;268;2;ESC. BASICA RURAL SAN ANTONIO DE PADUA;2;22;2202;OLLAGÜE;22;EL LOA;2;1;1;1;1;2021;EMERGENTE;1;29;28;7;7;35
2022;269;0;ESCUELA BASICA SAN PEDRO DE ATACAMA;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;0;1;1;2021;EMERGENTE;1;450;450;213;213;663
2022;270;4;COMPLEJO EDUCACIONAL TOCONAO;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2021;EMERGENTE;1;129;129;65;65;194
2022;271;2;ESCUELA BASICA CAMAR;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2021;EMERGENTE;1;9;9;4;4;13
2022;273;9;ESCUELA BASICA SOLOR;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2021;EMERGENTE;1;10;10;13;13;23
2022;274;7;ESCUELA BASICA SAN ROQUE;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2021;EMERGENTE;1;13;13;5;5;18
2022;275;5;ESCUELA BASICA ANDINA;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2020;EMERGENTE;1;1;1;0;0;1
2022;276;3;ESCUELA BASICA TALABRE;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2021;EMERGENTE;1;5;5;0;0;5
2022;277;1;ESCUELA BASICA SAN BARTOLOME;2;22;2203;SAN PEDRO DE ATACAMA;22;EL LOA;2;1;1;1;1;2021;EMERGENTE;1;26;26;5;5;31
2022;279;8;LICEO INDUSTRIAL EULOGIO GORDO MONEO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2022;EMERGENTE;1;1128;1046;523;488;1534
2022;280;1;LICEO COMERCIAL JERARDO MUNOZ CAMPOS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2022;EMERGENTE;1;740;729;433;416;1145
2022;283;6;LICEO TECNICO ANTOFAGASTA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2022;EMERGENTE;1;657;624;301;284;908
2022;284;4;LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EN RECUPERACION;1;373;373;179;179;552
2022;285;2;LICEO BICENTENARIO MARTA NAREA DIAZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;495;495;296;296;791
2022;286;0;LICEO LA PORTADA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2022;EN RECUPERACION;1;421;404;172;164;568
2022;287;9;LICEO DOMINGO HERRERA RIVERA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2022;EMERGENTE;1;510;510;360;360;870
2022;288;7;ESCUELA JAPON;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;577;577;375;375;952
2022;289;5;ESCUELA ESPANA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;354;348;119;119;467
2022;291;7;ESCUELA PADRE GUSTAVO LE PAIGE DE WALQUE;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;606;606;289;289;895
2022;292;5;ESCUELA REPUBLICA DE ITALIA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;368;358;192;184;542
2022;293;3;ESCUELA JOSE PAPIC RADNIC;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;765;750;279;271;1021
2022;294;1;ESCUELA PROFESORA LJUBICA DOMIC WUTH;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;313;313;194;194;507
2022;296;8;ESCUELA REPUBLICA DE LOS ESTADOS UNIDOS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;307;307;175;175;482
2022;297;6;ESCUELA ALCALDE MAXIMILIANO POBLETE;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;259;255;125;123;378
2022;298;4;ESCUELA DARIO SALAS DIAZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EN RECUPERACION;1;247;247;144;144;391
2022;301;8;ESCUELA ROMULO J. PENA MATURANA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EN RECUPERACION;1;345;345;90;90;435
2022;302;6;ESCUELA JUAN LOPEZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;248;248;79;79;327
2022;303;4;ESCUELA REPUBLICA ARGENTINA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;237;237;109;109;346
2022;304;2;LICEO BICENTENARIO ANDRÉS SABELLA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;373;373;532;532;905
2022;305;0;ESCUELA HUMBERTO GONZALEZ ECHEGOYEN;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;644;644;297;297;941
2022;306;9;ESCUELA HUANCHACA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;158;158;81;81;239
2022;307;7;ESCUELA DE PARVULOS MARCELA PAZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;119;119;90;90;209
2022;310;7;ESCUELA CLAUDIO MATTE PEREZ;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;279;279;160;160;439
2022;311;5;ESC DIFERENCIAL JUAN SANDOVAL CARRASCO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;0;0;SIN SEP;1;80;0;32;0;0
2022;312;3;ESCUELA ECUADOR;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;326;314;193;184;498
2022;313;1;ESCUELA ARTURO PRAT;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;687;687;310;310;997
2022;315;8;ESCUELA HEROES DE LA CONCEPCION;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;222;222;135;135;357
2022;316;6;ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;192;192;121;121;313
2022;317;4;ESCUELA LAS ROCAS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;496;496;230;230;726
2022;318;2;ESCUELA EDDA CUNEO DONNAGIO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;61;61;82;82;143
2022;319;0;ESCUELA LA BANDERA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;526;526;249;249;775
2022;320;4;LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EN RECUPERACION;1;401;401;250;250;651
2022;322;0;ESCUELA GENERAL MANUEL BAQUEDANO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;283;283;104;104;387
2022;324;7;ESCUELA FUNDACION MINERA ESCONDIDA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EN RECUPERACION;1;206;201;87;85;286
2022;326;3;ESCUELA SANTIAGO AMENGUAL B.;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;349;349;94;94;443
2022;329;8;LICEO BICENTENARIO INSTITUTO JOSÉ MAZA SANCHO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;213;213;203;203;416
2022;330;1;ESCUELA DE PARVULOS LOS PINGUINITOS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;100;100;44;44;144
2022;332;8;ESCUELA GABRIELA MISTRAL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;344;344;102;102;446
2022;333;6;ESCUELA DE PARVULOS BLANCA NIEVES;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;1;2021;EMERGENTE;1;101;101;53;53;154
2022;335;2;COLEGIO MISIONERO JOSE LANCASTER;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2021;EMERGENTE;1;337;337;167;167;504
2022;336;0;LICEO EXPERIMENTAL ARTISTICO-APLICACION;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;253;0;377;0;0
2022;337;9;COLEGIO SANTA TERESITA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;212;0;365;0;0
2022;340;9;CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;53;0;25;0;0
2022;341;7;COLEGIO ADVENTISTA DE ANTOFAGASTA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2021;EMERGENTE;0;261;261;239;0;261
2022;342;5;COLEGIO INGLES SAN JOSE;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;228;0;323;0;0
2022;343;3;ESCUELA PRESBITERIANA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2021;EMERGENTE;1;296;296;218;218;514
2022;344;1;COLEGIO SANTA EMILIA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2020;EMERGENTE;0;317;317;394;0;317
2022;350;6;COLEGIO LIDIA MORENO;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;194;0;273;0;0
2022;356;5;COLEGIO CORAZON DE MARIA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;1;2021;EMERGENTE;0;211;211;405;0;211
2022;357;3;COL. SAN LUIS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;25;0;79;0;0
2022;358;1;INS. SANTA MARIA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;31;0;69;0;0
2022;361;1;COL. THE ANTOFAGASTA BRITISH SCHOOL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;7;0;25;0;0
2022;364;6;COL. ANTOFAGASTA;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;31;0;60;0;0
2022;365;4;COLEGIO EAGLE SCHOOL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;165;0;249;0;0
2022;366;2;HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA);2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;55;0;93;0;0
2022;367;0;COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2021;EN RECUPERACION;1;751;746;313;311;1057
2022;368;9;ESCUELA BASICA JULIA HERRERA VARAS;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2021;EMERGENTE;1;564;548;263;262;810
2022;369;7;ESCUELA LUCILA GODOY ALCAYAGA;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;1;1;1;2021;EMERGENTE;1;14;14;3;3;17
2022;370;0;ESCUELA ESTACION BAQUEDANO;2;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2021;EMERGENTE;1;108;108;38;38;146
2022;371;9;ESCUELA CARACOLES;2;21;2103;SIERRA GORDA;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2020;EMERGENTE;1;85;85;25;25;110
2022;372;7;LICEO POLITECNICO JOSE MIGUEL QUIROZ;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2022;EN RECUPERACION;1;451;451;92;92;543
2022;373;5;LICEO JUAN CORTES-MONROY CORTES;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2022;EMERGENTE;1;364;364;129;129;493
2022;374;3;ESCUELA HOGAR VICTORIANO QUINTEROS SOTO;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2021;EMERGENTE;1;281;281;62;62;343
2022;375;1;ESCUELA VICTOR CARVAJAL MEZA;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;0;1;1;2021;EMERGENTE;1;271;261;115;114;375
2022;377;8;ESCUELA PARANAL;2;21;2104;TALTAL;21;ANTOFAGASTA - TOCOPILLA;2;1;1;1;1;2021;EMERGENTE;1;27;27;1;1;28
2022;379;4;LICEO FEDERICO VARELA;3;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;476;476;149;149;625
2022;380;8;ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS;3;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;271;271;60;60;331
2022;381;6;ESCUELA BÁSICA PEDRO LUJAN;3;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;103;103;27;27;130
2022;382;4;ESCUELA GASPAR CABRALES, ARTÍSTICA Y DEPORTIVA;3;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;173;173;119;119;292
2022;383;2;ESCUELA BÁSICA DIFERENCIAL JOSÉ LUIS OLIVARES ARANCIBIA;3;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;0;0;SIN SEP;1;52;0;11;0;0
2022;384;0;LICEO BICENTENARIO MANUEL MAGALHAES MEDLING;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;342;342;123;123;465
2022;386;7;ESCUELA ALIRO LAMAS CASTILLO;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;394;394;106;102;496
2022;387;5;ESCUELA BÁSICA EMPERATRIZ SEPÚLVEDA LANDEROS;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;1;1;1;2021;EMERGENTE;1;25;25;8;8;33
2022;390;5;ESCUELA COEDUCACIONAL PARTICULAR;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;1;1;2021;EMERGENTE;1;181;181;185;185;366
2022;392;1;LICEO DIEGO DE ALMEIDA;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;1;1;2022;EMERGENTE;1;160;158;206;200;358
2022;396;4;INSTITUTO COMERCIAL ALEJANDRO RIVERA DÍAZ;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;477;477;149;149;626
2022;397;2;LICEO TÉCNICO PROFESIONAL EDWIN LATORRE RIVERO;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;0;0;SIN SEP;1;6;0;0;0;0
2022;399;9;LICEO JOSÉ ANTONIO CARVAJAL;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EN RECUPERACION;1;658;658;147;147;805
2022;400;6;LICEO BICENTENARIO MERCEDES FRITIS MACKENNEY;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;531;531;330;330;861
2022;401;4;ESCUELA BERNARDO O HIGGINS;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;584;584;218;218;802
2022;403;0;ESCUELA LAURA ROBLES SILVA;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EN RECUPERACION;1;499;499;95;95;594
2022;404;9;ESCUELA EDUCACIÓN DIFERENCIAL MARÍA LUZ LANZA PIZARRO;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;0;0;SIN SEP;1;105;0;24;0;0
2022;405;7;ESCUELA LOS ESTANDARTES;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;495;495;91;91;586
2022;406;5;ESCUELA VICENTE SEPÚLVEDA ROJO;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;502;502;80;80;582
2022;407;3;ESCUELA JESÚS FERNÁNDEZ HIDALGO;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EN RECUPERACION;1;302;302;52;52;354
2022;408;1;ESCUELA PEDRO LEÓN GALLO;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;718;718;251;251;969
2022;410;3;ESCUELA JOSÉ MANSO DE VELASCO;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;396;396;68;68;464
2022;411;1;ESCUELA LAS CANTERAS;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;431;431;131;131;562
2022;413;8;ESCUELA LAS BRISAS;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EN RECUPERACION;1;169;169;17;17;186
2022;415;4;LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO GAETE;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;323;323;400;400;723
2022;416;2;ESCUELA ABRAHAM SEPÚLVEDA PIZARRO;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;426;426;201;201;627
2022;417;0;COLEGIO BUEN PASTOR;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;446;446;241;241;687
2022;418;9;ESCUELA ISABEL PEÑA MORALES;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;695;695;244;244;939
2022;419;7;ESCUELA HERNÁN MÁRQUEZ HUERTA;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;494;469;92;88;557
2022;420;0;LICEO FERNANDO ARIZTÍA RUIZ;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;1110;1110;249;249;1359
2022;421;9;ESCUELA BRUNO ZAVALA FREDES;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;580;580;378;378;958
2022;423;5;ESCUELA SAN PEDRO;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;1;1;1;2021;EMERGENTE;1;242;242;50;50;292
2022;427;8;ESCUELA LUIS CRUZ MARTÍNEZ;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;242;242;105;105;347
2022;429;4;LICEO CATÓLICO ATACAMA;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2021;EMERGENTE;0;669;669;634;0;669
2022;430;8;LICEO POLITÉCNICO BELÉN;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2021;EMERGENTE;1;661;661;256;256;917
2022;431;6;LICEO SAGRADO CORAZÓN;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2021;EMERGENTE;0;478;478;257;0;478
2022;433;2;COLEGIO ADVENTISTA DE COPIAPÓ;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2021;EMERGENTE;0;517;517;320;0;517
2022;434;0;ESCUELA SAN VICENTE DE PAUL;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2019;EMERGENTE;1;553;553;224;224;777
2022;437;5;ESCUELA TÉCNICO PROFESIONAL;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2022;EMERGENTE;0;720;720;327;0;720
2022;438;3;LICEO MANUEL BLANCO ENCALADA;3;31;3102;CALDERA;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;408;408;52;52;460
2022;439;1;ESCUELA TOTORAL;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;1;1;1;2021;EMERGENTE;1;1;1;0;0;1
2022;440;5;COLEGIO PARROQUIAL PADRE NEGRO;3;31;3102;CALDERA;31;COPIAPÓ;3;2;0;1;1;2021;EMERGENTE;1;807;807;230;230;1037
2022;441;3;ESCUELA DE CONCENTRACIÓN;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;6;5;0;1;1;2021;EN RECUPERACION;1;166;157;31;30;187
2022;442;1;ESCUELA VICTOR MANUEL SÁNCHEZ CABAÑAS;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;6;5;0;1;1;2021;EN RECUPERACION;1;341;341;102;102;443
2022;444;8;ESCUELA LUIS URIBE ORREGO;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;322;314;53;53;367
2022;445;6;ESCUELA PAUL HARRIS;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;6;5;1;1;1;2021;EMERGENTE;1;33;33;6;6;39
2022;446;4;ESCUELA AMOLANAS;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;6;5;1;1;1;2021;EMERGENTE;1;25;25;6;6;31
2022;447;2;ESCUELA SAN ANTONIO;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;6;5;1;1;1;2021;EMERGENTE;1;4;4;0;0;4
2022;448;0;LICEO PEDRO TRONCOSO MACHUCA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;602;602;166;166;768
2022;449;9;LICEO JOSÉ SANTOS OSSA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;579;579;87;87;666
2022;450;2;ESCUELA HERMANOS CARRERA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;230;230;19;19;249
2022;452;9;ESCUELA GABRIELA MISTRAL;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;267;267;76;76;343
2022;453;7;ESCUELA IGNACIO CARRERA PINTO;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;468;467;167;167;634
2022;454;5;ESCUELA GREGORIO CASTILLO MARÍN;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;756;756;132;132;888
2022;455;3;ESCUELA REPÚBLICA DE LOS ESTADOS UNIDOS;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;173;173;80;80;253
2022;456;1;ESCUELA EDUCACIÓN DIFERENCIAL LUIS IRIARTE IRIARTE;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;0;0;SIN SEP;1;59;0;14;0;0
2022;458;8;ESCUELA ARTURO PÉREZ CANTO;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;243;243;71;71;314
2022;459;6;ESCUELA BÁSICA ESPAÑA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;430;430;80;80;510
2022;461;8;ESCUELA LUIS CRUZ MARTÍNEZ;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;267;267;29;29;296
2022;462;6;ESCUELA JOSÉ CAROCA LAFLOR;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;214;214;77;77;291
